InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
566258,22113,GREY HEART HOT WATER BOTTLE,1,2011-09-11 12:45:00,4.25,13124.0,United Kingdom,4.25
576376,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-11-15 09:11:00,0.29,16341.0,United Kingdom,13.919999999999998
547721,22939,APRON APPLE DELIGHT,4,2011-03-25 10:14:00,4.95,13000.0,United Kingdom,19.8
552353,21088,SET/6 FRUIT SALAD PAPER CUPS,24,2011-05-09 12:14:00,0.19,17612.0,United Kingdom,4.5600000000000005
569097,23506,MINI PLAYING CARDS SPACEBOY ,20,2011-09-30 12:06:00,0.42,12731.0,France,8.4
547862,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,3,2011-03-27 12:54:00,2.55,12841.0,United Kingdom,7.649999999999999
574103,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-03 10:30:00,12.75,13636.0,United Kingdom,12.75
579741,22557,PLASTERS IN TIN VINTAGE PAISLEY ,2,2011-11-30 14:33:00,1.65,16910.0,United Kingdom,3.3
544945,85213,MINI  ZINC GARDEN DECORATIONS ,12,2011-02-25 10:53:00,0.85,17735.0,United Kingdom,10.2
564051,23081,GREEN METAL BOX ARMY SUPPLIES,2,2011-08-22 13:32:00,8.25,14265.0,Unspecified,16.5
540471,22035,VINTAGE CARAVAN GREETING CARD ,12,2011-01-07 14:21:00,0.42,15601.0,United Kingdom,5.04
551717,21165,BEWARE OF THE CAT METAL SIGN ,3,2011-05-03 15:59:00,1.69,13263.0,United Kingdom,5.07
546385,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",8,2011-03-11 13:13:00,4.95,16652.0,United Kingdom,39.6
575895,22553,PLASTERS IN TIN SKULLS,1,2011-11-11 14:50:00,1.65,17052.0,United Kingdom,1.65
558105,23147,SINGLE ANTIQUE ROSE HOOK IVORY,4,2011-06-26 14:54:00,1.45,15644.0,United Kingdom,5.8
567613,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10,2011-09-21 11:49:00,1.65,13908.0,United Kingdom,16.5
574081,22113,GREY HEART HOT WATER BOTTLE,4,2011-11-02 16:37:00,4.25,15804.0,United Kingdom,17.0
547864,22249,DECORATION WHITE CHICK MAGIC GARDEN,1,2011-03-27 13:10:00,0.85,15716.0,United Kingdom,0.85
544095,22796,PHOTO FRAME 3 CLASSIC HANGING,3,2011-02-16 09:25:00,9.95,16509.0,United Kingdom,29.85
547558,22986,GINGHAM ROSE WRAP,50,2011-03-23 17:25:00,0.42,17966.0,United Kingdom,21.0
570652,23145,ZINC T-LIGHT HOLDER STAR LARGE,24,2011-10-11 13:45:00,0.95,17863.0,United Kingdom,22.8
545085,22499,WOODEN UNION JACK BUNTING,3,2011-02-28 11:19:00,5.95,15039.0,United Kingdom,17.85
566576,22386,JUMBO BAG PINK POLKADOT,100,2011-09-13 13:21:00,1.79,13098.0,United Kingdom,179.0
564039,21039,RED RETROSPOT SHOPPING BAG,6,2011-08-22 12:40:00,2.55,12645.0,Germany,15.3
546438,22908,PACK OF 20 NAPKINS RED APPLES,96,2011-03-14 09:59:00,0.64,15125.0,United Kingdom,61.44
564371,23112,PARISIENNE CURIO CABINET,2,2011-08-25 09:53:00,7.5,17705.0,United Kingdom,15.0
543033,21199,PINK  HEART CONFETTI IN TUBE,2,2011-02-02 15:48:00,1.65,17841.0,United Kingdom,3.3
579555,23322,LARGE WHITE HEART OF WICKER,2,2011-11-30 11:08:00,2.95,16241.0,United Kingdom,5.9
567179,22983,CARD BILLBOARD FONT,12,2011-09-18 14:27:00,0.42,15547.0,United Kingdom,5.04
574481,20619,TROPICAL PASSPORT COVER ,2,2011-11-04 12:45:00,2.1,18022.0,United Kingdom,4.2
555340,22939,APRON APPLE DELIGHT,3,2011-06-02 11:33:00,4.95,13334.0,United Kingdom,14.85
563903,22381,TOY TIDY PINK POLKADOT,4,2011-08-21 11:15:00,2.1,17068.0,United Kingdom,8.4
564654,21494,ROTATING LEAVES T-LIGHT HOLDER,12,2011-08-26 14:29:00,1.25,14911.0,EIRE,15.0
577549,23081,GREEN METAL BOX ARMY SUPPLIES,3,2011-11-20 15:00:00,8.25,17841.0,United Kingdom,24.75
561197,23075,PARLOUR CERAMIC WALL HOOK,6,2011-07-25 14:35:00,4.15,16364.0,United Kingdom,24.9
542719,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,2,2011-01-31 14:18:00,0.85,17619.0,United Kingdom,1.7
572767,22998,TRAVEL CARD WALLET KEEP CALM,48,2011-10-26 10:11:00,0.42,17865.0,United Kingdom,20.16
558738,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-07-01 15:35:00,0.85,12922.0,United Kingdom,10.2
576077,23284,DOORMAT KEEP CALM AND COME IN,1,2011-11-13 16:22:00,8.25,16720.0,United Kingdom,8.25
536754,20981,12 PENCILS TALL TUBE WOODLAND,3,2010-12-02 14:09:00,0.85,14449.0,United Kingdom,2.55
538635,22925,BLUE GIANT GARDEN THERMOMETER,1,2010-12-13 13:32:00,5.95,17303.0,United Kingdom,5.95
567612,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-09-21 11:48:00,4.95,17164.0,United Kingdom,14.85
579399,22439,6 ROCKET BALLOONS ,1,2011-11-29 12:09:00,0.65,13137.0,United Kingdom,0.65
561352,82580,BATHROOM METAL SIGN,12,2011-07-26 14:41:00,0.55,18094.0,United Kingdom,6.6000000000000005
560410,20718,RED RETROSPOT SHOPPER BAG,10,2011-07-18 14:28:00,1.25,17213.0,United Kingdom,12.5
538382,22635,CHILDS BREAKFAST SET DOLLY GIRL ,1,2010-12-12 11:37:00,9.95,17218.0,United Kingdom,9.95
542393,22740,POLKADOT PEN,48,2011-01-27 15:02:00,0.85,18125.0,United Kingdom,40.8
571286,21843,RED RETROSPOT CAKE STAND,1,2011-10-16 14:35:00,10.95,14547.0,United Kingdom,10.95
558881,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-07-04 14:36:00,0.85,12705.0,Germany,8.5
581404,21592,RETROSPOT CIGAR BOX MATCHES ,17,2011-12-08 13:47:00,0.39,13680.0,United Kingdom,6.63
581188,22185,SLATE TILE NATURAL HANGING,24,2011-12-07 16:47:00,0.79,17735.0,United Kingdom,18.96
563911,79066K,RETRO MOD TRAY,20,2011-08-21 12:39:00,0.85,16265.0,United Kingdom,17.0
543010,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-02-02 13:16:00,1.25,18250.0,United Kingdom,15.0
560723,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,2011-07-20 13:53:00,3.75,16464.0,United Kingdom,3.75
551533,21260,FIRST AID TIN,1,2011-05-01 14:58:00,3.25,15407.0,United Kingdom,3.25
567280,23144,ZINC T-LIGHT HOLDER STARS SMALL,144,2011-09-19 11:46:00,0.72,14646.0,Netherlands,103.68
578942,23571,TRADITIONAL NAUGHTS & CROSSES,4,2011-11-27 13:29:00,1.65,17288.0,United Kingdom,6.6
569865,22189,CREAM HEART CARD HOLDER,1,2011-10-06 14:47:00,3.95,12748.0,United Kingdom,3.95
541491,22474,SPACEBOY TV DINNER TRAY,3,2011-01-18 14:04:00,4.95,12510.0,Spain,14.85
564335,21754,HOME BUILDING BLOCK WORD,1,2011-08-24 14:23:00,5.95,15800.0,United Kingdom,5.95
536782,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-12-02 15:18:00,1.25,17567.0,United Kingdom,15.0
580691,90214D,"LETTER ""D"" BLING KEY RING",12,2011-12-05 15:48:00,0.29,13790.0,United Kingdom,3.4799999999999995
570661,22400,MAGNETS PACK OF 4 HOME SWEET HOME,12,2011-10-11 14:19:00,0.39,17554.0,United Kingdom,4.68
573339,20829,GLITTER HANGING BUTTERFLY STRING,6,2011-10-30 11:49:00,2.1,13278.0,United Kingdom,12.6
546910,22241,GARLAND WOODEN HAPPY EASTER,4,2011-03-17 19:46:00,1.25,13969.0,United Kingdom,5.0
563557,22988,SOLDIERS EGG CUP ,12,2011-08-17 13:33:00,1.25,15786.0,United Kingdom,15.0
570249,22737,RIBBON REEL CHRISTMAS PRESENT ,10,2011-10-10 08:58:00,1.65,17509.0,United Kingdom,16.5
554817,23173,REGENCY TEAPOT ROSES ,2,2011-05-26 14:08:00,9.95,15622.0,United Kingdom,19.9
538630,21155,RED RETROSPOT PEG BAG,6,2010-12-13 13:25:00,2.1,14565.0,United Kingdom,12.6
574063,82616B,FRAPPUCINO SCARF KNITTING KIT,2,2011-11-02 14:31:00,1.25,13271.0,United Kingdom,2.5
573338,22867,HAND WARMER BIRD DESIGN,2,2011-10-30 11:47:00,2.1,14546.0,United Kingdom,4.2
568553,23200,JUMBO BAG PEARS,10,2011-09-27 15:17:00,2.08,15674.0,United Kingdom,20.8
556481,21155,RED RETROSPOT PEG BAG,2,2011-06-12 13:00:00,2.55,16115.0,United Kingdom,5.1
565475,22112,CHOCOLATE HOT WATER BOTTLE,72,2011-09-05 10:47:00,4.25,14156.0,EIRE,306.0
556815,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-06-15 08:36:00,2.55,14852.0,United Kingdom,15.3
576855,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,20,2011-11-16 15:51:00,0.29,17757.0,United Kingdom,5.8
547026,21693,SMALL HAMMERED SILVER CANDLEPOT ,6,2011-03-18 17:07:00,2.95,14633.0,United Kingdom,17.700000000000003
572203,20665,RED RETROSPOT PURSE ,5,2011-10-21 12:05:00,2.95,17068.0,United Kingdom,14.75
567206,22296,HEART IVORY TRELLIS LARGE,12,2011-09-19 10:51:00,1.65,13562.0,United Kingdom,19.8
550522,22520,CHILDS GARDEN TROWEL BLUE ,12,2011-04-19 10:04:00,0.85,12947.0,United Kingdom,10.2
560555,21402,RED  EGG  SPOON,6,2011-07-19 13:01:00,0.12,14178.0,United Kingdom,0.72
560383,22960,JAM MAKING SET WITH JARS,12,2011-07-18 12:52:00,3.75,16762.0,United Kingdom,45.0
566559,22632,HAND WARMER RED RETROSPOT,12,2011-09-13 11:52:00,2.1,18044.0,United Kingdom,25.200000000000003
557846,20992,JAZZ HEARTS PURSE NOTEBOOK,1,2011-06-23 10:44:00,0.39,17365.0,United Kingdom,0.39
557271,22916,HERB MARKER THYME,6,2011-06-19 11:41:00,0.65,17769.0,United Kingdom,3.9
568875,21245,GREEN POLKADOT PLATE ,4,2011-09-29 12:23:00,1.69,14527.0,United Kingdom,6.76
541224,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-01-14 14:45:00,4.95,12474.0,Germany,14.85
547938,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-03-28 14:33:00,2.95,13901.0,United Kingdom,17.700000000000003
572224,23351,ROLL WRAP 50'S CHRISTMAS,12,2011-10-21 13:46:00,1.25,16558.0,United Kingdom,15.0
569866,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,2011-10-06 14:50:00,0.39,12757.0,Portugal,4.68
574346,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-11-04 10:23:00,0.42,17930.0,United Kingdom,10.08
541683,85216,ASSORTED CAKES FRIDGE MAGNETS,12,2011-01-20 15:01:00,0.65,14085.0,United Kingdom,7.800000000000001
579666,82582,AREA PATROLLED METAL SIGN,12,2011-11-30 12:31:00,2.1,14893.0,United Kingdom,25.200000000000003
572703,23439,HAND WARMER RED LOVE HEART,1,2011-10-25 14:35:00,2.1,16110.0,United Kingdom,2.1
536972,22473,TV DINNER TRAY VINTAGE PAISLEY,1,2010-12-03 13:42:00,4.95,16926.0,United Kingdom,4.95
577532,22708,WRAP DOLLY GIRL,25,2011-11-20 14:01:00,0.42,16666.0,United Kingdom,10.5
564666,POST,POSTAGE,1,2011-08-26 14:51:00,18.0,12492.0,Germany,18.0
552830,23081,GREEN METAL BOX TOP SECRET,10,2011-05-11 13:49:00,8.25,15187.0,United Kingdom,82.5
537065,21054,NURSE'S BAG SOFT TOY,6,2010-12-05 11:57:00,8.95,12567.0,France,53.7
567610,23253,16 PIECE CUTLERY SET PANTRY DESIGN,24,2011-09-21 11:30:00,12.5,17511.0,United Kingdom,300.0
562161,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,2011-08-03 11:58:00,2.95,17841.0,United Kingdom,2.95
572869,23084,RABBIT NIGHT LIGHT,960,2011-10-26 13:21:00,1.79,12798.0,Japan,1718.4
546737,21533,RETROSPOT LARGE MILK JUG,3,2011-03-16 11:52:00,4.95,13358.0,United Kingdom,14.85
556915,79160,HEART SHAPE WIRELESS DOORBELL,1,2011-06-15 13:35:00,2.1,15036.0,United Kingdom,2.1
580136,23404,HOME SWEET HOME BLACKBOARD,2,2011-12-01 19:42:00,4.95,17841.0,United Kingdom,9.9
566186,22449,SILK PURSE BABUSHKA PINK,6,2011-09-09 13:02:00,3.35,16603.0,United Kingdom,20.1
569555,23032,DRAWER KNOB CRACKLE GLAZE IVORY,6,2011-10-05 08:17:00,1.65,17728.0,United Kingdom,9.9
541672,22726,ALARM CLOCK BAKELIKE GREEN,8,2011-01-20 13:02:00,3.75,14735.0,United Kingdom,30.0
573335,82583,HOT BATHS METAL SIGN,4,2011-10-30 11:35:00,2.1,15059.0,United Kingdom,8.4
551428,21754,HOME BUILDING BLOCK WORD,6,2011-04-28 14:59:00,5.95,13499.0,United Kingdom,35.7
550520,21238,RED RETROSPOT CUP,8,2011-04-19 09:43:00,0.85,16170.0,United Kingdom,6.8
574559,23236,STORAGE TIN VINTAGE DOILY ,1,2011-11-04 15:50:00,2.89,14056.0,United Kingdom,2.89
576587,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-11-15 14:23:00,1.25,18123.0,United Kingdom,30.0
556629,21929,JUMBO BAG PINK VINTAGE PAISLEY,20,2011-06-13 14:55:00,2.08,14841.0,United Kingdom,41.6
580526,23457,LARGE PARLOUR PICTURE FRAME,3,2011-12-04 15:18:00,4.95,16535.0,United Kingdom,14.85
548968,22385,JUMBO BAG SPACEBOY DESIGN,20,2011-04-05 10:58:00,2.08,12744.0,Singapore,41.6
537135,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2010-12-05 12:35:00,2.95,17059.0,United Kingdom,11.8
546683,22595,GINGHAM HEART DECORATION,12,2011-03-16 09:38:00,0.85,12868.0,United Kingdom,10.2
566193,23174,REGENCY SUGAR BOWL GREEN,4,2011-09-09 13:37:00,4.15,14961.0,United Kingdom,16.6
560826,23172,REGENCY TEA PLATE PINK,12,2011-07-21 11:30:00,1.65,18073.0,United Kingdom,19.8
571441,22334,DINOSAUR PARTY BAG + STICKER SET,1,2011-10-17 13:31:00,3.29,14096.0,United Kingdom,3.29
548971,22413,METAL SIGN TAKE IT OR LEAVE IT ,2,2011-04-05 11:29:00,2.95,16919.0,United Kingdom,5.9
578233,20728,LUNCH BAG CARS BLUE,10,2011-11-23 12:20:00,1.65,14049.0,United Kingdom,16.5
581383,35967,FOLK ART METAL STAR T-LIGHT HOLDER,12,2011-12-08 13:04:00,0.39,15399.0,United Kingdom,4.68
577089,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,2011-11-17 15:59:00,1.25,12841.0,United Kingdom,15.0
577980,21713,CITRONELLA CANDLE FLOWERPOT,3,2011-11-22 12:24:00,2.1,16330.0,United Kingdom,6.300000000000001
575918,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-11-11 16:58:00,0.95,17191.0,United Kingdom,1.9
566495,21833,CAMOUFLAGE LED TORCH,6,2011-09-13 11:14:00,1.69,15529.0,United Kingdom,10.14
558441,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2011-06-29 12:59:00,8.5,14606.0,United Kingdom,8.5
562792,21905,MORE BUTTER METAL SIGN ,5,2011-08-09 14:18:00,0.79,17634.0,United Kingdom,3.95
580307,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,1,2011-12-02 14:30:00,3.75,12970.0,United Kingdom,3.75
558194,23084,RABBIT NIGHT LIGHT,1,2011-06-27 12:28:00,2.08,14583.0,United Kingdom,2.08
552526,22569,FELTCRAFT CUSHION BUTTERFLY,3,2011-05-09 16:42:00,3.75,17576.0,United Kingdom,11.25
547689,79191B,RETRO PLASTIC POLKA TRAY,2,2011-03-24 14:55:00,0.85,17757.0,United Kingdom,1.7
558814,20723,STRAWBERRY CHARLOTTE BAG,10,2011-07-04 11:47:00,0.85,14049.0,United Kingdom,8.5
571883,23247,BISCUIT TIN 50'S CHRISTMAS,1,2011-10-19 13:58:00,2.89,14704.0,United Kingdom,2.89
544209,21136,PAINTED METAL PEARS ASSORTED,16,2011-02-17 10:51:00,1.69,16235.0,United Kingdom,27.04
550479,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-04-18 14:01:00,2.95,15625.0,United Kingdom,17.700000000000003
581168,22313,OFFICE MUG WARMER PINK,12,2011-12-07 14:52:00,1.25,16779.0,United Kingdom,15.0
578233,20973,12 PENCIL SMALL TUBE WOODLAND,12,2011-11-23 12:20:00,0.65,14049.0,United Kingdom,7.800000000000001
581220,22754,SMALL RED BABUSHKA NOTEBOOK ,24,2011-12-08 09:39:00,0.21,13924.0,United Kingdom,5.04
579408,23082,SET 6 PAPER TABLE LANTERN HEARTS ,1,2011-11-29 12:34:00,3.75,14701.0,United Kingdom,3.75
564327,22625,RED KITCHEN SCALES,4,2011-08-24 13:33:00,7.65,16029.0,United Kingdom,30.6
578924,35953,FOLKART STAR CHRISTMAS DECORATIONS,23,2011-11-27 12:10:00,0.39,16983.0,United Kingdom,8.97
570252,22633,HAND WARMER UNION JACK,12,2011-10-10 09:14:00,2.1,14665.0,United Kingdom,25.200000000000003
541681,22551,PLASTERS IN TIN SPACEBOY,12,2011-01-20 14:24:00,1.65,13008.0,United Kingdom,19.8
545081,22072,RED RETROSPOT TEA CUP AND SAUCER ,4,2011-02-28 10:35:00,3.75,16057.0,United Kingdom,15.0
538866,22752,SET 7 BABUSHKA NESTING BOXES,1,2010-12-14 14:40:00,8.5,17841.0,United Kingdom,8.5
550352,22727,ALARM CLOCK BAKELIKE RED ,2,2011-04-18 10:21:00,3.75,16719.0,United Kingdom,7.5
566321,78033,FLAG OF ST GEORGE CHAIR,1,2011-09-12 11:44:00,5.95,17961.0,United Kingdom,5.95
542398,84800S,SMALL WHITE/PINK ROSE ART FLOWER,6,2011-01-27 15:36:00,1.25,13174.0,United Kingdom,7.5
574661,22624,IVORY KITCHEN SCALES,2,2011-11-06 11:56:00,8.5,13447.0,United Kingdom,17.0
549249,22432,WATERING CAN PINK BUNNY,6,2011-04-07 12:04:00,1.95,12423.0,Belgium,11.7
538902,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,2010-12-15 10:04:00,0.29,14150.0,United Kingdom,6.959999999999999
541012,20971,PINK BLUE FELT CRAFT TRINKET BOX,6,2011-01-13 11:48:00,1.25,17019.0,United Kingdom,7.5
554160,23147,SINGLE ANTIQUE ROSE HOOK IVORY,4,2011-05-23 11:49:00,1.45,17841.0,United Kingdom,5.8
553011,21833,CAMOUFLAGE LED TORCH,36,2011-05-12 17:03:00,1.69,14390.0,United Kingdom,60.84
557858,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,1,2011-06-23 11:51:00,1.45,14159.0,United Kingdom,1.45
571464,22119,PEACE WOODEN BLOCK LETTERS,1,2011-10-17 14:28:00,6.95,14805.0,United Kingdom,6.95
543990,22384,LUNCH BAG PINK POLKADOT,10,2011-02-15 09:59:00,1.65,15122.0,United Kingdom,16.5
548733,22354,RETROSPOT PADDED SEAT CUSHION,5,2011-04-04 10:29:00,3.75,17648.0,United Kingdom,18.75
543828,20828,GLITTER BUTTERFLY CLIPS,12,2011-02-14 09:45:00,2.55,14156.0,EIRE,30.6
554710,22386,JUMBO BAG PINK POLKADOT,300,2011-05-26 10:37:00,1.79,15769.0,United Kingdom,537.0
547910,22068,BLACK PIRATE TREASURE CHEST,2,2011-03-28 12:23:00,1.65,14159.0,United Kingdom,3.3
558335,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-06-28 13:16:00,4.15,17442.0,United Kingdom,24.9
557233,22727,ALARM CLOCK BAKELIKE RED ,3,2011-06-17 14:44:00,3.75,15356.0,United Kingdom,11.25
538108,21802,CHRISTMAS TREE HEART DECORATION,36,2010-12-09 15:23:00,0.42,17456.0,United Kingdom,15.12
565324,22727,ALARM CLOCK BAKELIKE RED ,1,2011-09-02 13:18:00,3.75,13232.0,United Kingdom,3.75
555577,21749,LARGE RED RETROSPOT WINDMILL,12,2011-06-05 15:53:00,2.1,15301.0,United Kingdom,25.200000000000003
549190,22423,REGENCY CAKESTAND 3 TIER,2,2011-04-07 10:13:00,12.75,13748.0,United Kingdom,25.5
568713,23209,LUNCH BAG VINTAGE DOILY ,10,2011-09-28 16:04:00,1.65,13061.0,United Kingdom,16.5
569132,22592,CARDHOLDER HOLLY WREATH METAL,2,2011-09-30 13:54:00,3.75,17757.0,United Kingdom,7.5
568189,22113,GREY HEART HOT WATER BOTTLE,4,2011-09-25 14:36:00,4.25,14757.0,United Kingdom,17.0
547079,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-03-20 15:02:00,2.95,15408.0,United Kingdom,5.9
547724,47585A,PINK FAIRY CAKE CUSHION COVER,4,2011-03-25 10:42:00,3.75,13468.0,United Kingdom,15.0
552563,47566,PARTY BUNTING,50,2011-05-10 11:54:00,4.15,17597.0,United Kingdom,207.50000000000003
578045,21900,"KEY FOB , SHED",2,2011-11-22 14:43:00,0.65,17297.0,United Kingdom,1.3
564565,22794,SWEETHEART WIRE MAGAZINE RACK,2,2011-08-26 10:50:00,7.95,14911.0,EIRE,15.9
559123,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,1,2011-07-06 12:26:00,1.25,17341.0,United Kingdom,1.25
538640,22082,RIBBON REEL STRIPES DESIGN ,5,2010-12-13 14:32:00,1.65,17524.0,United Kingdom,8.25
555558,20728,LUNCH BAG CARS BLUE,2,2011-06-05 14:06:00,1.65,14159.0,United Kingdom,3.3
577861,23270,SET OF 2 CERAMIC PAINTED HEARTS ,12,2011-11-22 11:28:00,1.45,13924.0,United Kingdom,17.4
577544,22144,CHRISTMAS CRAFT LITTLE FRIENDS,4,2011-11-20 14:43:00,2.1,17758.0,United Kingdom,8.4
541149,22450,SILK PURSE BABUSHKA BLUE,6,2011-01-14 11:36:00,2.95,12393.0,Australia,17.700000000000003
548703,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,2011-04-03 11:37:00,2.08,16010.0,United Kingdom,6.24
574589,23329,DECORATIVE WICKER HEART LARGE,5,2011-11-06 10:33:00,1.65,15017.0,United Kingdom,8.25
545759,23177,TREASURE ISLAND BOOK BOX,8,2011-03-07 11:56:00,2.25,16316.0,United Kingdom,18.0
563209,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2,2011-08-14 12:23:00,4.95,13527.0,United Kingdom,9.9
566235,23110,PARISIENNE KEY CABINET ,2,2011-09-11 11:17:00,5.75,15636.0,United Kingdom,11.5
560726,23216,LAUREL HEART ANTIQUE GOLD,2,2011-07-20 14:16:00,1.25,17962.0,United Kingdom,2.5
552703,82583,HOT BATHS METAL SIGN,3,2011-05-10 16:00:00,2.1,14462.0,United Kingdom,6.300000000000001
553846,21094,SET/6 RED SPOTTY PAPER PLATES,36,2011-05-19 12:40:00,0.85,15738.0,United Kingdom,30.6
542112,48173C,DOORMAT BLACK FLOCK ,1,2011-01-25 13:55:00,7.95,13168.0,United Kingdom,7.95
580520,22546,MINI JIGSAW PURDEY,2,2011-12-04 14:55:00,0.19,13521.0,United Kingdom,0.38
574328,22133,PINK LOVE HEART SHAPE CUP,12,2011-11-04 09:05:00,0.85,13081.0,United Kingdom,10.2
576274,17107D,FLOWER FAIRY 5 DRAWER LINERS,1,2011-11-14 14:24:00,2.55,17793.0,United Kingdom,2.55
576615,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2011-11-15 16:42:00,4.95,17231.0,United Kingdom,4.95
568868,85066,CREAM SWEETHEART MINI CHEST,2,2011-09-29 12:00:00,12.75,12957.0,United Kingdom,25.5
548622,21755,LOVE BUILDING BLOCK WORD,3,2011-04-01 12:09:00,5.95,13636.0,United Kingdom,17.85
557744,23245,SET OF 3 REGENCY CAKE TINS,4,2011-06-22 12:09:00,4.95,15194.0,United Kingdom,19.8
578532,85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,10,2011-11-24 14:40:00,0.85,18130.0,United Kingdom,8.5
568703,21829,DINOSAUR KEYRINGS ASSORTED,36,2011-09-28 15:21:00,0.21,12748.0,United Kingdom,7.56
568896,22881,NUMBER TILE VINTAGE FONT 2,2,2011-09-29 13:13:00,1.95,16361.0,United Kingdom,3.9
563427,20658,RED RETROSPOT LUGGAGE TAG,3,2011-08-16 11:40:00,1.25,16470.0,United Kingdom,3.75
552180,21624,VINTAGE UNION JACK DOORSTOP,3,2011-05-06 13:35:00,5.95,18235.0,United Kingdom,17.85
548289,22302,COFFEE MUG PEARS  DESIGN,6,2011-03-30 11:48:00,2.55,13988.0,United Kingdom,15.3
547881,22228,BUNNY WOODEN PAINTED WITH BIRD ,2,2011-03-27 16:08:00,0.85,13110.0,United Kingdom,1.7
565541,22690,DOORMAT HOME SWEET HOME BLUE ,1,2011-09-05 12:00:00,8.25,14159.0,United Kingdom,8.25
545580,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-03-04 08:43:00,0.85,13931.0,United Kingdom,8.5
555946,23201,JUMBO BAG ALPHABET,2,2011-06-08 10:43:00,2.08,17238.0,United Kingdom,4.16
543040,22908,PACK OF 20 NAPKINS RED APPLES,2,2011-02-02 17:06:00,0.85,17337.0,United Kingdom,1.7
556776,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,2011-06-14 12:24:00,4.95,14730.0,United Kingdom,9.9
570458,23288,GREEN VINTAGE SPOT BEAKER,2,2011-10-10 15:39:00,0.85,14535.0,United Kingdom,1.7
579250,23215,JINGLE BELL HEART ANTIQUE SILVER,24,2011-11-28 16:35:00,2.08,14480.0,United Kingdom,49.92
556905,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2011-06-15 13:05:00,8.5,16904.0,United Kingdom,8.5
545419,22027,TEA PARTY BIRTHDAY CARD,12,2011-03-02 14:16:00,0.42,15104.0,United Kingdom,5.04
568428,23202,JUMBO BAG VINTAGE LEAF,1,2011-09-27 11:27:00,2.08,14419.0,United Kingdom,2.08
544282,21901,"KEY FOB , BACK DOOR ",24,2011-02-17 12:24:00,0.65,17865.0,United Kingdom,15.6
557776,21922,UNION STRIPE WITH FRINGE  HAMMOCK,6,2011-06-22 15:07:00,7.95,14422.0,United Kingdom,47.7
565438,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-09-04 13:56:00,2.08,17229.0,United Kingdom,20.8
552051,84992,72 SWEETHEART FAIRY CAKE CASES,2,2011-05-06 10:10:00,0.55,14796.0,United Kingdom,1.1
576792,23598,PAPER BUNTING VINTAGE PARTY,6,2011-11-16 14:11:00,2.95,17596.0,United Kingdom,17.700000000000003
571080,23323,WHITE WICKER STAR ,6,2011-10-13 15:19:00,2.1,13719.0,United Kingdom,12.6
552544,22710,WRAP I LOVE LONDON ,25,2011-05-10 10:29:00,0.42,13320.0,United Kingdom,10.5
568221,84992,72 SWEETHEART FAIRY CAKE CASES,24,2011-09-26 10:05:00,0.55,14911.0,EIRE,13.2
546365,22422,TOOTHPASTE TUBE PEN,12,2011-03-11 11:35:00,0.65,12520.0,Germany,7.800000000000001
572451,22680,FRENCH BLUE METAL DOOR SIGN 5,10,2011-10-24 12:36:00,1.25,12921.0,United Kingdom,12.5
